pval	A	s.t..oConditionAKI	s.t..oConditionRef	gene	fdr
7.10746736459007e-106	0.0177916712993857	0	0.634699508865232	NFE2L3	2.13799725794234e-101
1.57546066545655e-199	0.292379155094127	0	0	NFIA	4.85809050800183e-195
9.88131291682493e-323	0.406106476475552	0	0	NFIB	3.08474826637441e-318
4.79445094425608e-144	0.0608538521642717	0	0	NFIX	1.46187603741312e-139
1.82104149553134e-280	0.121954497792462	0.000447634708085454	0	NFKB1	5.66799165484131e-276
2.62572516500789e-50	0.0389397552014515	0.000693194783600748	0	NFKBIA	7.51009911695558e-46
0	0.182684794482638	0	0	NFKBIZ	0
1.66677581885919e-106	0.0716577611865744	0	0	NGEF	5.01532843894729e-102
4.06212019685999e-11	0.016568655265349	1.223740221451e-05	0.00214722444459303	NHLRC3	9.62763107857786e-07
3.45845952088873e-323	0.588050476653317	0	0	NHS	1.07969647782625e-318
3.24795232727372e-32	0.0109101301619822	5.24487690939379e-06	0.68017183239764	NHS-AS1	8.90913323371181e-28
1.23840463702792e-28	0.0412918896768978	0	0	NHSL1	3.35198983104346e-24
1.28757317500127e-28	0.0139409395388469	-1.73558590610412e-07	0.226826579770155	NHSL2	3.48481679814093e-24
3.61782362071489e-18	0.0207944573900286	8.71350874825927e-06	0	NID1	9.24498648037484e-14
7.74298016574343e-94	0.0229333157005279	0	0	NID2	2.31375733312745e-89
1.59801283229701e-64	0.0428246701136392	9.23394949170486e-07	0.00657087851448324	NIN	4.66076422667745e-60
3.25127061492491e-80	0.126093733163011	0	0	NINL	9.62050974956282e-76
6.757299679774e-50	0.0275408600212361	1.58625147285707e-05	0.00147630292790818	NIPAL3	1.93130382147621e-45
4.77842880453021e-20	0.0286611757174758	0	7.48115639438995e-05	NIPSNAP1	1.23703964891678e-15
3.6341848788448e-17	0.0289073226059775	0.000259635605753206	0	NIPSNAP2	9.21920020065349e-13
9.15255051460426e-37	0.0361154435559884	3.1856182470813e-06	0.0135530439171531	NIT2	2.54514124710115e-32
2.66062037512691e-21	0.0387490640821925	0	1.87155535849581e-05	NKAIN3	6.94687979945637e-17
6.54777648918299e-20	0.0381545230000808	0	0	NKAIN4	1.69358238892718e-15
5.31977278866575e-30	0.0882490070941404	0	0	NKTR	1.44719098942863e-25
0	0.567977505083899	0	0	NLGN1	0
6.91426181085064e-278	0.0532044515689836	0	0	NLGN4X	2.15137256244618e-273
1.22569049487051e-30	0.0507597520069363	0	1.32860659217693e-05	NLGN4Y	3.34245797951188e-26
9.99445310716718e-133	0.128921981992091	0	0	NLK	3.03751418833025e-128
3.78704712944548e-57	0.0560069370694157	0.000682976260251156	0.000147849861984184	NMD3	1.09483532512269e-52
3.32901650440649e-27	0.029664541289501	0.00273692598768926	0	NME3	8.95172538034905e-23
2.98034772079356e-19	0.0275143559009779	6.31201862195674e-05	0	NME5	7.67439538104341e-15
2.00997835550023e-22	0.044411854440731	0.000102514466080783	0.275932382356517	NME7	5.28162012474795e-18
1.48188073194092e-66	0.0181782189248601	0.00136220937147158	0.462523392592868	NME9	4.33168556753651e-62
3.7152181807808e-79	0.0803502709689294	0	0	NMNAT3	1.09881292914773e-74
3.82262230865336e-20	0.0210667351682396	0.000741751763742582	1.1874875327389e-05	NMRK1	9.90212082833567e-16
3.46512387278843e-160	0.0737975846164206	0	3.77058914866613e-05	NMT2	1.06022395135708e-155
6.36396012168707e-72	0.0391927476018345	0	0	NNMT	1.87049515896626e-67
3.01183918401789e-19	0.0303390153699604	0.00543766012944896	0	NNT	7.75488353100927e-15
1.04576877649219e-97	0.0462797281276805	0	0	NOL4	3.13218206247176e-93
5.01279658944769e-17	0.0196564053685441	3.52616474741385e-06	3.77386344710406e-05	NOL8	1.27074393542499e-12
5.24466679917355e-13	0.0187303039158692	0.000113460098551454	0	NOP56	1.27702391893077e-08
2.73448838088757e-187	0.0793238728564359	0	0.00028816784275687	NOS1AP	8.41347385031487e-183
2.8985347642718e-50	0.0625168230885366	-2.09627830316528e-07	0	NOSTRIN	8.28951957234091e-46
3.08068028138027e-59	0.0403518078023433	0	0	NOTCH1	8.93150827177769e-55
4.2258077845445e-175	0.0633007813633992	0.000858193944150543	0.0263115095057633	NOTCH2	1.29715395754378e-170
1.30782569339438e-160	0.084795357085312	0	0	NOVA1	4.00194662178681e-156
0	0.431874255716616	0	0	NOX4	0
1.09941098518175e-257	0.22237078231852	0	0	NPAS2	3.41510034327008e-253
0	0.229754350044928	0	8.31882116270055e-06	NPAS3	0
2.88974980399524e-117	0.10855614436593	0.00343954097128396	0	NPEPPS	8.73571365747762e-113
1.86420119230841e-87	0.0139996465895145	0	0.426481538996989	NPFFR2	5.54860842878674e-83
5.47948810334166e-30	0.0268884654002585	0.000370928556848393	0.344761354424115	NPHP1	1.49047555898997e-25
7.18588903586745e-21	0.0155950667572519	0.00253555432300667	0	NPHS1	1.87070249270737e-16
3.79107787408616e-53	0.0286020323827422	0	0	NPIPB15	1.08891129777377e-48
3.1487280002007e-306	0.149194813277531	0	0	NPL	9.81836365022583e-302
8.65600530856285e-57	0.0751162698446542	0.000234295760054959	0.000479681357813122	NPLOC4	2.50106617385615e-52
1.66504346881358e-23	0.0195499904777468	0	0.00238195836230559	NPM1	4.40204192284934e-19
5.45782358455935e-143	0.0677141501749058	0	0.00201062755939774	NPNT	1.66381751975292e-138
1.86197112129872e-68	0.106069776847425	0	0	NPR3	5.45296862583543e-64
9.85437521016308e-33	0.0371658566475	2.61664475181833e-06	0	NPTN	2.70867211401753e-28
1.61347719184704e-54	0.01492001174447	0	0.0789194741275061	NPY	4.64455544445089e-50
0	0.269715170124821	0	0	NQO2	0
1.28421756402898e-61	0.0394697733127914	0.000363095933535729	0	NR1H3	3.73322045863224e-57
2.8272011707014e-50	0.0670870750980549	0	0	NR1H4	8.085795348206e-46
1.33854265878102e-119	0.0342393256107676	0	0	NR1I3	4.05136706533253e-115
7.06313035232484e-18	0.0227593085596404	0.00946014789673399	0.0257170465902706	NR2C1	1.80081571462874e-13
1.64690063793558e-56	0.0494779779824635	0.000877196684563153	1.89042204001844e-07	NR2C2	4.75674311254932e-52
1.79160630148379e-11	0.0141615805453617	0	5.95144634663036e-06	NR2F1	4.26939781643588e-07
9.16833000327337e-32	0.0261892734965893	0	0	NR2F1-AS1	2.51120558789658e-27
4.25002400139054e-38	0.0360013972506726	4.62787971013401e-05	0.00667179272613533	NR2F2	1.18605419806806e-33
1.53239033691015e-83	0.106476949616463	0	0	NR2F2-AS1	4.54721508574718e-79
3.09146099692305e-27	0.0185231530919844	0	0.00038198461452954	NR2F6	8.31448435122454e-23
3.19069262547496e-31	0.0583545690082858	0	6.1037747562942e-06	NR3C1	8.71920573763542e-27
9.01468275347988e-19	0.0496202260402139	1.33923462747321e-06	2.82951582897262e-06	NR3C2	2.31289715406033e-14
2.00488384547131e-107	0.140524686480319	0	0	NR6A1	6.0349008632532e-103
9.85782397018904e-70	0.0680275956268753	0	0	NRCAM	2.89198981813436e-65
4.49261894165723e-27	0.0458662546647652	0	0.00075978167391938	NRDC	1.2071667096233e-22
9.85028911131592e-33	0.0536389351035659	0	0	NREP	2.70764747091852e-28
1.51524443227648e-45	0.0139900792280676	0	0.626336005595071	NREP-AS1	4.29965760102773e-41
2.28060046350007e-27	0.0496454897379169	0	3.26653099935736e-06	NRF1	6.13892032764948e-23
5.28548959556551e-107	0.173306945831409	0	0	NRG1	1.59077380357735e-102
7.1188786325273e-44	0.0322924820684417	0	0	NRG2	2.0131476884924e-39
0	0.592939075514854	0	0	NRG3	0
7.10540830226105e-65	0.0949200660394292	0	0	NRIP1	2.07350025076582e-60
5.13986884067424e-15	0.0107174151208054	0.00886924654833221	1.44417362235583e-05	NRL	1.2784395767409e-10
0	0.836471694022222	0	0	NRP1	0
5.6739423396633e-27	0.0133782672231518	0	0.142204543038626	NRTN	1.52413439128035e-22
0	0.122882462231561	0	0	NRXN3	0
5.87359337337354e-30	0.066923417833695	0	2.05778130405454e-05	NSD1	1.5974411897564e-25
2.84242027348699e-152	0.0963820540902734	0.0056483984426961	0.286416639546197	NSD2	8.68302545144805e-148
6.85049880547931e-40	0.0519902138398719	0	4.49221754234008e-06	NSF	1.92108538002056e-35
8.48621475089731e-15	0.0172174905952049	0	0.000144267413911436	NSL1	2.10661794976275e-10
1.78182189644588e-97	0.162317204558005	0	0	NSMCE2	5.33566566890719e-93
3.85285524307202e-95	0.080824751598078	0	0	NSMF	1.15208077478339e-90
1.88014691018354e-31	0.0236583348731135	2.8411167443676e-06	0.000114179032676465	NSUN3	5.14276584342504e-27
4.4121827975052e-74	0.0923584244052521	0	0	NT5DC1	1.2986377627897e-69
2.3275524075134e-11	0.0118248264717731	0	0	NT5E	5.53561789078913e-07
1.64192838338334e-63	0.0261940080272226	2.10027619170772e-05	0	NTM	4.78359415214903e-59
0	0.477910572227194	0	0	NTN4	0
8.64332812259149e-70	0.0346469404802437	0	0	NTRK2	2.53577960460589e-65
5.60958227956972e-219	0.0904471694393247	0	0	NUAK2	1.73498770324812e-214
1.52744015974643e-12	0.0371624037069468	0.00149203618832444	0.0116976831532611	NUBPL	3.69564146650648e-08
1.10414347356887e-18	0.0238256701831997	0.000130178305138173	0.00113696230148186	NUCB1	2.8306926231885e-14
3.64110476479975e-14	0.0297719388813216	1.16516462450589e-06	3.48741876303738e-05	NUCKS1	8.98333367571396e-10
1.02758094013262e-18	0.0333201889942218	6.17603633035202e-06	0.000432719831892081	NUDCD3	2.63492304668807e-14
6.17541201110237e-18	0.0214946611453333	0.00076881105405846	0	NUDT5	1.57497707931155e-13
3.06388709703835e-31	0.0458231942263458	8.66494855217281e-06	0.00881501822673275	NUFIP2	8.37421621362521e-27
3.36953437043577e-252	0.084006106374825	0	0	NUGGC	1.04610564064549e-247
4.74949046894379e-32	0.0460445404213481	8.76727217041795e-06	0.00105948212187562	NUMA1	1.30197782225156e-27
3.16453200627706e-164	0.23056312630633	0	0	NUMB	9.69169572242413e-160
1.31159148200324e-16	0.0171279836749193	0.00013461148492816	0.00026051851235448	NUP133	3.31360472013299e-12
1.56053529321305e-13	0.0122003435157297	0.00336466688453674	0.0165947467906708	NUP155	3.82502805719452e-09
3.13038808804664e-100	0.0635415557628621	1.77042811544958e-05	0.00258554982411374	NUP160	9.3895990700959e-96
2.1113898513095e-46	0.0346409838102094	0.00208801199692682	7.10419948203866e-05	NUP210	6.00056995742159e-42
2.32239177656181e-36	0.0371083866442005	0.000832579410654399	0.000193507432360462	NUP50-DT	6.45044315940044e-32
7.78205082473256e-14	0.0190243398208211	0.00335023873625862	0.459034831387305	NUP88	1.91407322085122e-09
8.05659595162144e-20	0.0108577779249261	2.94668134465104e-06	0.287363102797183	NUTF2	2.08230778965608e-15
3.70610934075107e-248	0.146141151438845	0	0	NUTM2A-AS1	1.15011691171528e-243
4.43721310500464e-218	0.12851232242557	0	0	NUTM2B-AS1	1.37220815272269e-213
4.40569827745299e-19	0.0285951198488167	0.000248243704851769	0.0835395835722307	NVL	1.13301342601259e-14
5.05204702898776e-11	0.0128440965074198	0.00359548000866872	9.93430684426144e-06	NXF1	1.19566797035053e-06
0	0.14186257512775	0	0	NXN	0
4.31757417079642e-14	0.0319130130736964	0	0.0685968118278159	NXNL2	1.06449791180986e-09
1.59651435297277e-28	0.0367452919952904	0	0	OAF	4.31920993053252e-24
5.80450973941714e-13	0.0101548870352964	2.75404536212998e-05	0.00373555434900141	OAT	1.41246939998977e-08
7.42305417457208e-43	0.0368137079616939	8.55968921427697e-05	0	OBSCN	2.09597357673217e-38
2.12308049438166e-12	0.0180729398376338	2.26100578260002e-06	0	OBSL1	5.1283009341789e-08
1.00267226553631e-142	0.0670053527208085	0.000108123137561478	4.36586125407423e-05	OCLN	3.05644586703433e-138
9.65522896416097e-40	0.0843400690720248	0	0	OGDH	2.70636067865432e-35
2.56598905528363e-224	0.126524547136074	0	0	OGDHL	7.94276252172495e-220
4.10028378581805e-169	0.037463921736608	0	0.0455281225146649	OGFRL1	1.25710600589396e-164
4.00920870948512e-27	0.0317962464454784	3.41529140468477e-06	7.72747515670469e-06	OGG1	1.07751493276122e-22
7.34628647701101e-82	0.0656250177097986	2.81293453769926e-05	2.17398882806918e-06	OGT	2.17648429454405e-77
2.08355356824258e-137	0.0994022544014248	2.60810002605805e-06	0	OLA1	6.34025350816216e-133
1.30714378509867e-57	0.0144645677800828	-2.94640775999611e-07	0	OLFM2	3.78091339839791e-53
2.50211520487037e-27	0.0287261950687778	0	0	OOEP	6.73394265086762e-23
1.17265797471921e-32	0.0420783587417456	4.28709973754327e-06	0	OPA1	3.22222958293343e-28
1.98593456543081e-108	0.0478116948544804	0	0	OPCML	5.98084053725143e-104
4.16527269420951e-45	0.02579971840117	1.16977945367469e-05	0	OPLAH	1.18068819790063e-40
1.49219939408566e-54	0.033002457202587	0	0	OR2G6	4.2960420555726e-50
2.58428431577615e-64	0.0319138182039532	0	0	OR2T10	7.53525620794009e-60
8.36645287539088e-119	0.0731075103872395	0	0	OR2T11	2.53076833027699e-114
2.25105238260132e-34	0.0153968501762013	0	0	OR2T2	6.21448031264747e-30
3.07470944096732e-61	0.0238372075637943	0	0	OR9Q1	8.93233839695415e-57
1.06119789963883e-21	0.0397375009032693	0	0	ORC2	2.77736714293474e-17
1.14113484361583e-37	0.0296869237767181	0.00121102682277135	0	ORC3	3.18205451142274e-33
4.02628700633e-105	0.0783074574664684	0	0	ORC4	1.21082529141362e-100
7.20849092336068e-14	0.0179790150151661	0.00037865766956835	0.108874799055857	ORC5	1.77336085205596e-09
2.25072767501364e-23	0.0286353315405645	0.00107656025456415	0.925364928538242	OSBP2	5.94597237185104e-19
0	0.371621171684436	0	0	OSBPL10	0
1.18846711635555e-45	0.0122535444492423	0.000143808431925074	0.0174979937387429	OSBPL10-AS1	3.37322621635195e-41
9.85638964632102e-68	0.0802853011407093	1.21518102891294e-06	0	OSBPL1A	2.88427530220292e-63
3.88505170195044e-207	0.0832128957141316	2.74772461457684e-05	0	OSBPL6	1.19974281607932e-202
9.06824989710357e-90	0.115377054319588	0	0	OSBPL8	2.70297324682966e-85
3.61408215288853e-60	0.0805344221860006	3.37156061351318e-05	0	OSBPL9	1.04884278158978e-55
2.20311258926813e-44	0.0182250730194845	0	9.79822896370885e-05	OSGIN1	6.23767267399486e-40
6.44131264306019e-101	0.0582274692411336	0	0.0011108546369924	OSMR	1.9329090979295e-96
1.49699516233746e-109	0.0493823555425951	0.00212087123308247	0.0198736837659138	OSMR-AS1	4.51104522218769e-105
5.16569487370715e-188	0.0717452576642392	0	0	OTOGL	1.58979425433211e-183
2.19268301132118e-18	0.0322050152102713	0	8.50075875802325e-07	OTUD7A	5.60997948446525e-14
1.35840001731661e-29	0.0221115156821894	0.000407939325922868	1.42607262287875e-06	OXA1L	3.69063700704749e-25
1.63623575770121e-13	0.0144242260877167	0	0	OXCT1	4.0091048535195e-09
2.30819184405732e-39	0.0156834335489462	1.77479469709585e-05	3.54999220009145e-06	OXER1	6.46524535520457e-35
1.77169276054243e-22	0.0348137316804529	4.80891080792967e-05	1.3769601764857e-05	OXNAD1	4.65618574398155e-18
0	0.707657752110326	0	0	OXR1	0
8.49176421076584e-28	0.0396385271635762	9.65048658817524e-05	0.00013811266841901	OXSR1	2.28963438414879e-23
6.42076998621876e-90	0.235307992064206	0	0	P3H2	1.91409574059167e-85
1.55407157851224e-110	0.0888302673152208	0	0	P4HA1	4.6855258092144e-106
0	0.221933473825798	0	0	P4HA2	0
5.49049740210573e-25	0.0332037255683394	0	4.36668887702218e-05	PABPC1	1.46206455320674e-20
3.25377872570389e-19	0.0328235808250531	0	1.42469773949938e-05	PACRG	8.37620257357954e-15
1.01366725751991e-151	0.137397361127114	0	2.26920697370403e-05	PACS1	3.09634800482031e-147
1.85103725317068e-12	0.0389773596100143	0.00811230033257526	3.95924464330344e-06	PACSIN2	4.47451235208949e-08
1.84363833744014e-40	0.0772668275106606	0	0	PAFAH1B1	5.17896445370311e-36
2.22377498303972e-23	0.0238947106451903	4.67633270451184e-06	0.0197799096606205	PAFAH1B2	5.87521350519093e-19
1.5055510873641e-162	0.0387599867347396	0	0	PAG1	4.60894354374771e-158
0	0.354891798849505	0	0	PAH	0
4.51493178960282e-15	0.0231438890964752	0	4.38481248066225e-06	PAIP2	1.12403741833952e-10
6.58857785320273e-62	0.0633688681942803	6.70795099533272e-06	0	PAK1	1.91648552593961e-57
2.78353353457809e-74	0.0662096532653844	0.00373343589257652	6.37276984999935e-05	PAK2	8.19333095903061e-70
4.8094065320972e-175	0.0404332026264093	2.33451845199628e-06	0	PAK3	1.47615114689659e-170
0	0.175710021000341	0	0	PALLD	0
2.00184947532935e-51	0.0473725561911842	0	0.0557754327186107	PALM2	5.7352987468186e-47
4.79468657133467e-125	0.0597155606857504	1.70399559947798e-05	5.22057589599223e-05	PALM3	1.45336539350297e-120
2.3660935414186e-217	0.192570046951724	0	0	PAM	7.31619783942045e-213
1.37432948929998e-32	0.0117031440151816	2.82011519749381e-05	0.425647389044533	PAM16	3.7755579730049e-28
1.51436987123978e-29	0.0234951348963048	0.00102854555509291	3.26997497110959e-05	PAN2	4.11378575522286e-25
2.32309203025747e-125	0.145942397608021	0	0	PAN3	7.04268579892854e-121
1.69692271297436e-199	0.0865456585773676	0	0	PANK1	5.23246118545645e-195
9.65837293500415e-17	0.0162913091622699	7.20210176953229e-05	3.98328206208109e-06	PANK3	2.44279568272125e-12
9.15127578176808e-205	0.142022571356986	6.94419025054627e-06	5.28573864411186e-06	PAPLN	2.82490732107399e-200
1.97237731315398e-58	0.0547712369315747	0	4.63391191973805e-07	PAPOLA	5.71121574796868e-54
7.40320653693727e-188	0.242132177983152	0	0	PAPPA	2.27818874761171e-183
1.42026842194827e-26	0.0379956982842478	0	0.0645034088301516	PAPPA2	3.80930193450744e-22
2.73929699892462e-77	0.0431500222762285	1.74624889044406e-05	0.0952057480837957	PAPSS2	8.08914403782441e-73
1.72067903240667e-30	0.011445760986427	0.00286425874727941	0.791371965205058	PAQR3	4.69022690653409e-26
5.03948122112153e-65	0.0805743845463639	0	0	PAQR5	1.47087338400874e-60
3.55970385832144e-53	0.0372584033917241	0.00417471420423843	6.0928063394361e-05	PAQR7	1.02252493330283e-48
0	0.822837579135977	0	0	PARD3	0
0	0.417151662255031	0	0	PARD3B	0
3.40609620264045e-29	0.0682096173089426	0	0	PARD6B	9.24073899776354e-25
5.52506876566553e-227	0.11110793178447	0	0	PARM1	1.71083754328833e-222
2.86441078312175e-17	0.0359249062083437	1.84750906044862e-05	0	PARN	7.27560338912925e-13
1.04092971183481e-289	0.144367872330496	0	0	PARP10	3.24228786642306e-285
2.63762443513545e-115	0.0945548689122358	3.51662764042082e-06	0	PARP4	7.96694460632663e-111
4.61873639455039e-288	0.0962514699204784	6.85311301867886e-06	0.00012469266613413	PARP8	1.43836688799088e-283
6.45683383903796e-141	0.0803600444131509	0.000229120171911679	0.000151097063395667	PARVA	1.96700986072452e-136
3.50254239223984e-284	0.321210632516952	0	0	PATJ	1.09041149755211e-279
3.2651073442544e-18	0.0178374212690689	2.53992907578993e-05	0.349918099800219	PATL1	8.34659390411753e-14
0	0.25510689706072	0	0	PAWR	0
2.33738642282141e-220	0.376493414224841	0	0	PAX8	7.2300036830712e-216
2.27818731362709e-165	0.117779837891882	0	0	PBLD	6.97899901656521e-161
4.29671121108174e-116	0.243944214039718	0	0	PBX1	1.29820832531624e-111
1.63694269778886e-54	0.0426926163214783	0	0	PBX3	4.71193955558524e-50
0	0.175683566015745	0	0	PC	0
6.11383694274968e-210	0.0593037961326021	0	0	PCA3	1.88893106183194e-205
2.17684733141132e-73	0.156822473559028	0	0	PCAT1	6.40297874061325e-69
4.91570760350477e-13	0.037320266427869	6.28232600480283e-06	2.72763136725529e-05	PCBD2	1.19726974390962e-08
1.97362217668793e-89	0.189579262739405	0	0	PCCA	5.88198617318303e-85
0	0.423877962644588	0	0	PCDH15	0
4.74273428644528e-37	0.054917647296009	0.0017771301657678	5.39219852163653e-06	PCDH9	1.32018751597491e-32
1.82133835383033e-31	0.0289973597248257	4.13806962340502e-06	0	PCED1A	4.98245320073826e-27
1.23351529546755e-158	0.0530351292432473	0	0.0426458987872428	PCED1B	3.77245982812839e-154
2.61257961793934e-16	0.0266485087952718	1.01311701172779e-06	0	PCF11	6.58422315313073e-12
9.65884034577649e-25	0.0187787932093068	0.00709908610734322	0.093549654793286	PCGF2	2.56809247113505e-20
0	0.337916264364453	0	0	PCK1	0
5.50664363781928e-137	0.0484183840091728	1.13348404422453e-05	0	PCK2	1.67545139324289e-132
0	0.245509964544439	0	0	PCLO	0
2.11446660560816e-30	0.0561941175548426	0.00215318240074774	0.0012766877619087	PCM1	5.7621329469428e-26
1.71567138818651e-21	0.023724766450462	0.0037326660667909	0.000473217811655491	PCMT1	4.48476500871954e-17
2.35881210420073e-88	0.0848690933194181	0.00167089036067514	5.05031974392112e-05	PCMTD1	7.02477832752019e-84
7.51225388287536e-45	0.0350935346428471	0.00382257741403336	0.00442265254257845	PCNP	2.12867226025156e-40
